model_name,experiment,i,alpha,alpha_norm,alignment_pressure,correct,response_type
gemma2_9b,alphabetical_answer_think,157,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,159,-58.2,-0.6,0.6,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,161,-58.2,-0.6,0.6,0,Contradictory Reasoning
gemma2_9b,alphabetical_answer_think,170,-58.2,-0.6,-0.6,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,160,-58.2,-0.6,-0.6,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,168,-58.2,-0.6,-0.6,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,166,-58.2,-0.6,-0.6,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,165,-58.2,-0.6,0.6,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,171,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,169,-58.2,-0.6,0.6,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,167,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,176,-58.2,-0.6,-0.6,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,173,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,156,-58.2,-0.6,-0.6,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,182,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,172,-58.2,-0.6,-0.6,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,177,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,163,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,164,-58.2,-0.6,-0.6,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,174,-58.2,-0.6,-0.6,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,175,-58.2,-0.6,0.6,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,178,-58.2,-0.6,-0.6,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,180,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,183,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,181,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,185,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,188,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,187,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,184,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,186,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,190,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,192,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,179,-58.2,-0.6,0.6,0,Contradictory Reasoning
gemma2_9b,alphabetical_answer_think,194,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,189,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,191,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,196,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,195,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,199,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,197,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,200,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,193,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,208,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,198,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,201,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,210,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,202,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,205,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,207,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,203,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,212,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,206,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,204,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,211,-38.8,-0.4,0.4,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,213,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,216,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,214,-38.8,-0.4,-0.4,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,209,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,215,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,217,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,223,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,219,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,224,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,221,-38.8,-0.4,0.4,0,Contradictory Reasoning
gemma2_9b,alphabetical_answer_think,222,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,218,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,232,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,229,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,231,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,225,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,233,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,220,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,228,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,230,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,226,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,234,-38.8,-0.4,-0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,240,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,235,-38.8,-0.4,0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,227,-38.8,-0.4,0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,238,-38.8,-0.4,-0.4,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,236,-38.8,-0.4,-0.4,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,245,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,237,-38.8,-0.4,0.4,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,239,-38.8,-0.4,0.4,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,246,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,242,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,241,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,249,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,243,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,244,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,248,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,251,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,247,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,253,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,252,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,258,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,254,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,250,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,256,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,255,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,260,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,261,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,257,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,265,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,266,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,267,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,263,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,259,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,264,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,269,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,262,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,268,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,274,-19.4,-0.2,-0.2,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,272,-19.4,-0.2,0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,270,-19.4,-0.2,-0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,271,-19.4,-0.2,0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,276,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,273,-19.4,-0.2,-0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,275,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,277,-19.4,-0.2,0.2,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,280,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,278,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,281,-19.4,-0.2,0.2,0,Contradictory Reasoning
gemma2_9b,alphabetical_answer_think,283,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,279,-19.4,-0.2,0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,286,-19.4,-0.2,-0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,285,-19.4,-0.2,0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,290,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,282,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,291,-19.4,-0.2,0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,288,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,287,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,284,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,295,-19.4,-0.2,0.2,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,294,-19.4,-0.2,-0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,289,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,293,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,296,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,300,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,298,-19.4,-0.2,-0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,297,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,302,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,303,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,308,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,310,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,304,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,306,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,299,-19.4,-0.2,0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,292,-19.4,-0.2,-0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,301,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,312,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,311,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,314,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,305,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,307,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,309,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,317,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,313,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,315,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,318,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,320,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,324,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,316,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,319,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,322,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,327,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,328,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,321,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,325,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,326,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,323,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,334,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,330,0.0,0.0,0.0,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,329,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,336,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,332,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,337,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,333,0.0,0.0,0.0,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,331,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,344,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,339,0.0,0.0,-0.0,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,342,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,340,0.0,0.0,0.0,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,338,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,348,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,343,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,335,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,345,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,341,0.0,0.0,-0.0,0,Contradictory Reasoning
gemma2_9b,alphabetical_answer_think,346,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,351,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,349,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,350,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,360,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,356,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,363,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,366,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,347,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,355,0.0,0.0,-0.0,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,364,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,353,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,361,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,352,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,359,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,362,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,357,0.0,0.0,-0.0,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,365,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,369,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,367,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,368,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,358,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,370,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,354,0.0,0.0,0.0,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,372,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,377,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,378,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,374,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,375,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,380,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,376,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,373,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,371,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,381,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,386,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,383,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,388,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,385,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,382,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,389,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,384,22.3,0.2,0.2,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,379,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,387,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,394,22.3,0.2,0.2,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,392,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,390,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,395,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,399,22.3,0.2,-0.2,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,391,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,400,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,402,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,403,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,404,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,398,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,405,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,396,22.3,0.2,0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,407,22.3,0.2,-0.2,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,393,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,401,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,408,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,406,22.3,0.2,0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,411,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,397,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,418,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,409,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,419,22.3,0.2,-0.2,0,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,413,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,410,22.3,0.2,0.2,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,412,22.3,0.2,0.2,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,414,22.3,0.2,0.2,1,Ambiguous/Mixed
gemma2_9b,alphabetical_answer_think,424,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,415,22.3,0.2,-0.2,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,422,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,420,44.6,0.4,0.4,1,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,421,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,416,22.3,0.2,0.2,1,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,423,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,417,22.3,0.2,-0.2,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,425,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,429,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,426,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,428,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,431,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,432,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,434,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,430,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,435,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,427,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,433,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,437,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,436,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,439,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,440,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,444,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,442,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,441,44.6,0.4,-0.4,0,Incoherent Hallucination
gemma2_9b,alphabetical_answer_think,438,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,446,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,443,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,448,44.6,0.4,0.4,1,Sound Reasoning
gemma2_9b,alphabetical_answer_think,449,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,447,44.6,0.4,-0.4,0,Coherent Hallucination
gemma2_9b,alphabetical_answer_think,445,44.6,0.4,-0.4,0,Coherent Hallucination
